V1	V2	V3	V4
44.30257202374218	26.500522404005483	19.482453216384567	15.902381337681165
8.895486203816676	8.398355169246841	8.399731217800978	8.425701569725023
8.087146440273694	8.404470993245003	8.056462015432846	8.096962034246578
8.022953452695779	8.428312706732719	8.432000916844974	8.235552025383154
8.247417892206805	7.913649369469863	8.291035251752419	8.22946540385241
8.099122075050426	8.026238999574584	8.154804650449252	8.526214085802035
8.218760259996454	8.014518869030612	8.045678508388304	8.18537428965842
8.540839493721839	8.130804266206662	8.182234380069653	8.23478465613463
