V1	V2	V3	V4
47.37548183913791	29.374078883682476	21.398080108661816	18.052401722103582
11.241398600404855	12.249233205621492	12.37136231616321	12.126570950515264
11.80388674865505	12.178160285892238	12.1299964628145	11.692720635642058
11.85992762757744	11.541468096958686	12.134559149517548	11.623729768303333
12.387797563463181	11.2289411833715	11.64817744944879	11.74287314885358
12.504119569187482	12.085174760415827	11.417065379743779	11.50593945000784
12.472321499976294	11.92147050278244	11.765169582826433	11.432061016331554
12.422527844341623	11.781039172117046	11.977882757098499	11.66924322912395
