V1	V2	V3	V4
8.155043739023295	9.738854177058386	10.06440250674628	10.123380263306462
8.443123598091642	10.109799990213173	8.150673578431718	8.194518360829429
9.004845836895436	8.065886102530188	8.202719179622632	8.19798343169164
9.10854884789873	8.003835930217045	8.21434622442176	8.188104909408544
9.482201946111143	8.063349863547565	8.194700447470204	8.205222786302425
9.783684628500287	8.086885479335637	8.081262450060054	8.199249389981613
10.068852465144545	8.145798017543507	8.17208206697705	8.212387510297942
10.135185671929163	8.28385534055848	8.11693102415947	8.172940242425435
